danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.592,0.736,-7.257,0.0295,0.202,0.723,0.14,0.679,101.054,1Nz4KHTLNnnc2Wl6teppUR,275251
0.695,0.614,-8.382,0.0344,0.0796,0.00229,0.364,0.493,121.975,3K2zyJhcnMMA6yOdR6hOW7,294000
0.344,0.848,-4.392,0.0341,0.000163,0.00138,0.104,0.806,175.187,0TXSOQCkceftWCfbTph2mt,175627
0.147,0.967,-3.808,0.307,0.000418,5.52e-05,0.229,0.637,180.054,0uAFXFjrVi3Bd1LDDMl4vI,160263
0.528,0.956,-4.144,0.054,8.48e-06,0.00845,0.0871,0.552,101.992,2qsCq95jjiHvlpAT7fsMQm,186962
0.4,0.982,-2.006,0.145,0.000471,0.000569,0.11,0.0429,104.878,25oexo9TI5j5Oma1fr9nOH,372387
0.64,0.77,-7.626,0.0303,0.108,0.381,0.174,0.89,96.042,6CI48ex41vheVemSJSL1td,326440
0.611,0.857,-5.866,0.114,0.00488,1.55e-06,0.11,0.613,87.999,0Gb7koG3HkcqWpeCacU12l,334850
0.24,0.0683,-24.081,0.0377,0.934,0.868,0.087,0.116,107.558,4pRrBKYpvAAo7omKyo6v6L,333880
0.39,0.123,-23.31,0.0411,0.989,0.904,0.0784,0.353,135.154,7AxTszt3bSsWC81Qei0ODL,152680
0.443,0.93,-3.598,0.0422,0.000103,0.0,0.379,0.611,93.905,0SpJHjvKcHcuxzcxfwlEGw,165700
0.728,0.654,-9.708,0.0456,0.0521,5.54e-05,0.105,0.552,84.993,7LbtfdDMUFmd2e3rvEdn5I,161308
0.427,0.977,-2.593,0.0716,0.00551,0.0,0.0781,0.399,92.435,0P709HS0JJuIBAfO96W0lu,272040
0.791,0.483,-7.399,0.0316,0.082,0.179,0.189,0.411,106.013,5GQWKr06DK6EP2ckpXMS4C,264960
0.712,0.695,-6.651,0.0308,0.0231,0.933,0.114,0.377,140.191,72zEF3QM6oDVu9u1SHwDzK,306307
0.338,0.87,-3.455,0.058,3.08e-06,0.455,0.0751,0.0778,94.964,59wBj70z8hdFWr7gfzUCrB,314520
0.362,0.884,-6.511,0.146,0.0573,0.0,0.0785,0.46,117.378,4youy4bJfMJv4X3cDq3qQE,339800
0.68,0.705,-8.124,0.0293,0.00509,0.891,0.301,0.396,118.002,07k7gIv8XStlvnEg0RCTPl,238000
0.329,0.499,-9.642,0.0356,0.282,4.86e-06,0.334,0.536,172.106,18qlbsvP1W1HpxplpEyaf6,231253
0.135,0.994,-1.657,0.119,0.000235,0.484,0.388,0.0937,159.904,7HuBJrexiZgH2UCOTnpBpY,201573
0.282,0.976,-4.339,0.27,0.185,0.000189,0.51,0.136,112.023,4mjrTWOHDLi9h89sGeUwDC,213720
0.702,0.777,-4.22,0.0502,0.445,0.0,0.166,0.783,98.074,65YmLoJJChUgcrVUZP9e6Y,202453
0.264,0.963,-5.146,0.0696,0.126,2.45e-05,0.134,0.762,157.105,2oMnJa9UO0grTTMyFyV3zD,135280
0.206,0.967,-5.218,0.114,0.000655,0.74,0.192,0.0396,97.989,0WVj88BmBd4gGarV939jnq,485200
0.481,0.783,-6.249,0.0275,0.0739,0.753,0.215,0.472,168.021,5C7qOiBXr8KFGx9xRxX6CX,178920
0.55,0.408,-8.404,0.0318,0.719,0.0,0.11,0.331,129.152,5YRDGgdOshUPA17m7yzY7p,330200
0.367,0.842,-4.728,0.0465,0.00672,1.9e-05,0.253,0.779,82.58,5EJlRKWkHK2MrXQYiTcJl2,150493
0.642,0.572,-5.637,0.0269,0.494,2.69e-06,0.0743,0.653,93.95,5ZuVfW3iyz4AUA7aSDwNtp,242373
0.554,0.119,-20.872,0.0299,0.756,0.727,0.104,0.282,80.003,2rk8hnBWF0zZDFIVoeE16O,167307
0.715,0.974,-4.701,0.0715,2.78e-05,0.905,0.0559,0.78,133.325,4lYBePQ9GrpuOmNB3QhSmm,255027
0.559,0.429,-6.41,0.0267,0.281,0.0,0.174,0.31,72.037,0gLLZfnNSaFn1QejC86sS4,263333
0.412,0.243,-15.331,0.134,0.973,0.904,0.115,0.0369,69.756,4VJHLRPoEijVwz2CMwp5WS,297653
0.625,0.714,-4.773,0.0631,0.152,0.0,0.084,0.504,148.947,6hbHNlBB2XLrMcnHZKYFKa,190387
0.483,0.883,-2.877,0.257,0.125,3.18e-06,0.464,0.758,90.783,2A88RbrXEFV1owW3ZicUfV,211808
0.417,0.501,-5.243,0.0301,0.711,0.946,0.218,0.272,75.018,1qoFVb7xcCv7Lpfg2Tfoiy,296200
0.817,0.352,-10.427,0.0339,0.905,2.73e-05,0.296,0.891,111.986,41ZD1iqyS4tMNDem6tBY9Z,136073
0.692,0.333,-14.047,0.0344,0.728,0.0171,0.141,0.275,119.918,3CSI0s3623E1ExOVG0fQus,287240
0.543,0.946,-3.17,0.0849,0.00553,0.0,0.223,0.63,150.074,5B14d99IOYIMsTNr6LVkT7,225067
0.315,0.426,-8.473,0.0368,0.0165,3.22e-06,0.0839,0.0537,135.867,1PZlD8Go0eKgHIhhvPo7Ae,351893
0.149,0.998,4.14,0.15,0.00984,0.09,0.12,0.0267,178.207,4UO1pfxi5fDbxshrwwznJ2,403000
0.618,0.876,-4.787,0.028,0.429,0.000324,0.155,0.861,140.004,1vJ6MxPyg7ICttbTvKhvJL,252027
0.351,0.311,-13.545,0.0525,0.932,0.924,0.148,0.624,90.909,2H2lQLf5JNZgAOL2wtycEw,195813
0.324,0.678,-16.579,0.118,0.982,0.82,0.161,0.0381,91.947,6HGm7JbGXoy057zdkK78cS,96200
0.838,0.601,-6.951,0.0422,0.262,0.000382,0.292,0.614,132.032,2PXWnP59EkScf4zBxFF3mT,228962
0.34,0.0837,-12.072,0.042,0.985,0.761,0.0945,0.119,138.689,0IffIW3eyCx9aZ36IqOu5o,414240
0.392,0.0366,-19.559,0.0438,0.913,0.765,0.0814,0.283,122.366,38uZvN4zFXVFMMeOWAyHj0,259907
0.727,0.296,-7.851,0.0381,0.642,0.00195,0.0815,0.592,101.006,047Ip9c6dijAJfuwloV3NF,173733
0.659,0.486,-7.645,0.0486,0.134,0.9,0.154,0.234,172.095,39z1q4fL1jdxPiUXlJs8Zt,136744
0.619,0.592,-12.471,0.0342,0.501,0.83,0.0685,0.697,92.228,3HrRou53YFtKf8ZfJ3IKE8,296853
0.372,0.162,-17.318,0.0485,0.994,0.915,0.0864,0.04,131.105,3cMsSg9iApCRPlgagccjTK,207653
0.505,0.272,-14.563,0.0598,0.92,0.159,0.692,0.237,100.976,7skpOVKLMC9oUwVcG6mZQ6,462307
0.474,0.854,-7.826,0.076,0.698,0.000614,0.987,0.463,128.26,0qFgvQk7s2hG52Um1wsPvS,230053
0.517,0.496,-10.104,0.0963,0.784,0.151,0.101,0.923,182.375,61v15oMvDwqFbrta37qQnP,188600
0.554,0.115,-16.149,0.0611,0.923,0.0,0.106,0.422,101.095,6fC5Xz6sRIAgnOIbZbuP5h,166933
0.485,0.101,-20.722,0.055,0.988,0.94,0.143,0.224,101.505,0YPkT8etYJykLRJIOUza6y,393255
0.753,0.34,-10.782,0.0319,0.307,0.0,0.0759,0.439,124.91,5iisn1dgCFiZc5p4Jq9yhC,160147
0.491,0.658,-9.693,0.0516,0.383,0.772,0.111,0.655,105.56,0cWrotZwqQAUrYpEeliVuR,416933
0.714,0.606,-10.856,0.061,0.905,2.75e-05,0.0912,0.782,162.065,1UqyF5I7vz3gfk0Zc4L4HU,290387
0.558,0.236,-18.582,0.0364,0.531,0.783,0.0868,0.328,139.575,7fHGCeqESmD29tImSdDuAp,327307
0.514,0.186,-19.39,0.0431,0.793,0.0434,0.103,0.338,103.284,6dAM2fTUmBreL0biKXbBPY,221933
0.366,0.643,-12.574,0.0612,0.0734,0.267,0.0606,0.625,159.484,27KO9vGmzJJ1kcgWDn7ARs,224213
0.447,0.649,-12.283,0.0338,0.211,0.00332,0.114,0.863,99.935,6SzCJmFD2OspicHVEQVEw2,473293
0.589,0.532,-12.021,0.0359,0.434,0.00157,0.0794,0.527,156.868,19vVghIuHm3IAfN4xpRF3q,356760
0.423,0.0266,-26.967,0.0492,0.963,0.957,0.112,0.526,129.686,7Meqm9jgQXhh08vdnbrvfY,138533
0.426,0.00918,-33.803,0.0423,0.995,0.969,0.0869,0.196,98.038,0XtacS0xmGwfrLbPyKlGJF,218533
0.416,0.364,-14.994,0.124,0.429,0.874,0.0647,0.225,80.067,1YEgbaYU0j5H9QiiQ1kTf8,321227
0.767,0.383,-9.982,0.312,0.367,0.902,0.428,0.795,177.998,3vRXX4bwUkVNpwXx0Ocvyw,157141
0.251,0.922,-8.099,0.0883,0.117,0.339,0.267,0.328,144.664,7nsGnc7Wbdywyhi91FmHXL,274787
0.598,0.323,-10.238,0.269,0.388,0.00104,0.125,0.86,200.378,2LyNql7yzPQ8cW4tpWFzVK,303532
0.751,0.871,-5.404,0.0701,0.408,0.839,0.0662,0.789,102.943,1gfi4nhZ4SFmh0U9mFrmsi,388107
0.618,0.348,-18.323,0.0457,0.761,0.906,0.0709,0.65,91.407,1arQkJAMuAocgu98LBHvpC,372733
0.388,0.136,-20.406,0.0444,0.988,0.895,0.0805,0.101,130.021,4Ws7Bm2Nhbm83Tz4gRxpIx,210933
0.611,0.412,-9.004,0.0244,0.691,0.0,0.117,0.414,106.039,4uTh5Vc918mmvxcFM3qEe8,196186
0.521,0.711,-6.586,0.0346,0.256,0.815,0.0109,0.869,150.442,3ooe60WBuxtTAb8nBaepCt,424880
0.634,0.327,-9.703,0.0551,0.709,0.0131,0.158,0.498,80.825,4vWMrM0AwlhRlkAdQtC2zn,209400
0.69,0.567,-10.875,0.311,0.599,9.2e-05,0.116,0.609,96.002,0FMMLKHb74VB0H5u2fP6xo,328573
0.401,0.98,-5.031,0.333,0.0211,3.37e-05,0.152,0.289,115.302,0iqXP5xOTwcRCpc5DZvvtG,264507
0.531,0.366,-11.697,0.0496,0.911,0.88,0.0916,0.785,81.867,6qqK0oeBRapZn8f9hJJENw,482440
0.721,0.811,-6.01,0.0589,0.393,1.8e-06,0.0948,0.946,100.092,17yEEROG1umcW36jdOvPGL,254851
0.381,0.243,-13.277,0.0359,0.951,0.865,0.112,0.161,75.043,5oEyPyit0Qov2p1E6GLtnJ,236000
0.391,0.0074,-26.528,0.0565,0.991,0.906,0.0962,0.361,60.667,4hCbA5XOPwCzNvUWKztpD9,182960
0.484,0.113,-17.604,0.0392,0.993,0.803,0.142,0.386,122.081,2D8g6GNzX487MmeHLh5BRd,394507
0.74,0.157,-13.202,0.0537,0.993,0.904,0.124,0.585,91.9,7LuJm7rT2TGY3IqiqtPbcq,190300
0.597,0.492,-9.475,0.0467,0.825,0.000939,0.213,0.809,94.464,2cQjoo99eA9ZvzmeqY7aGW,182909
0.5,0.251,-12.981,0.0474,0.885,0.00165,0.248,0.697,174.935,1ewQUavRnFAEwPqqwKQ0nF,186067
0.271,0.152,-16.416,0.0494,0.938,0.245,0.0792,0.101,144.862,0iPBmj4tOQjQv1k20vVf77,140267
0.395,0.132,-17.099,0.0462,0.971,0.918,0.104,0.202,51.487,2sg1y6hCRBxE4OqCYTHBly,346493
0.524,0.709,-5.026,0.177,0.00284,0.85,0.0883,0.351,142.886,1uCY1EEc4Lv2ODQzCPHYAf,264147
0.754,0.852,-8.123,0.0598,0.0995,0.849,0.0661,0.604,101.673,07Vp8mqbrIFtj7YgPMnoCE,350788
0.566,0.938,-5.442,0.0561,8.6e-05,0.856,0.0813,0.399,170.989,5LeYzdgtBPqs8DUPQ5R13t,398387
0.81,0.571,-11.248,0.254,0.204,0.0,0.0567,0.553,153.946,4wgokj7K2DvBaR2EB39nyu,125574
0.421,0.255,-10.053,0.0325,0.462,0.0,0.145,0.214,123.956,4gNSzvS8vYq0eWqyv7JEbi,324133
0.36,0.212,-9.664,0.0352,0.977,0.0,0.438,0.228,96.698,5HvG5UVUlSsipb0v5RVi9n,210733
0.834,0.761,-5.78,0.0589,0.133,0.000273,0.0538,0.685,114.998,3HUhWUt20d0L1Jh6BNdK1t,206803
0.458,0.181,-12.229,0.027,0.862,0.0,0.118,0.394,82.484,7w9BPLQ4LwMZzJWhrTlM6F,130464
0.653,0.342,-12.416,0.0587,0.915,0.0223,0.309,0.86,113.806,13rChBKFHFHVpEVNorPSTT,174973
0.789,0.565,-4.785,0.0382,0.299,1.61e-06,0.258,0.705,119.954,6pVugwXJJQdvccC8eOYTNB,156133
0.602,0.226,-15.12,0.0752,0.485,0.0,0.433,0.779,110.547,7KpMGvnrttA4zqqRm7cx4a,243834
0.637,0.746,-3.281,0.0356,0.849,0.0,0.249,0.952,92.023,4PX3v1a24ji1lKcK1XLyOJ,179233
0.875,0.6,-6.394,0.188,0.254,0.0,0.0573,0.612,125.051,1F12ArAq906JEJhfLFuhYh,185554
0.353,0.168,-12.579,0.0413,0.989,0.139,0.315,0.179,75.954,5jmk5PbGCFHnoQFMFaFqWq,122373
0.442,0.59,-8.34,0.0357,0.598,0.0,0.0903,0.797,150.481,2RgCOa1JjQdX3yL9dTRGDY,135493
0.737,0.529,-5.859,0.0317,0.859,8.2e-06,0.342,0.425,119.941,4TDm7hRLB4JDl17dQ5hvi3,362000
0.589,0.315,-14.362,0.102,0.896,1.93e-06,0.0934,0.765,153.517,3P4Gea27d72D1y0YwDdpWq,170907
0.295,0.14,-19.082,0.0561,0.989,4.24e-06,0.153,0.265,124.874,7AgcKpiA33PQbg5rWbJu6F,138947
0.622,0.559,-13.968,0.0655,0.79,0.302,0.112,0.943,111.955,4OhtSQcLWeArrHlFYhTrXZ,203413
0.908,0.133,-17.63,0.0934,0.811,0.0938,0.0707,0.281,118.678,1T7ZI5Z9XHFeSZU0KTEVZz,176240
0.619,0.959,0.326,0.368,0.00838,0.105,0.179,0.167,173.938,2vg5YDfcWlj4eK6wPPeCyu,358732
0.807,0.939,-4.553,0.341,0.00746,0.251,0.239,0.822,149.975,6HHiv5eWZH9P5KIJ0KWgc1,286459
0.653,0.815,-10.152,0.0501,0.000175,0.871,0.0966,0.107,137.001,33vKjY3ldLWah1QJnsFYY4,547840
0.807,0.903,-11.09,0.113,0.211,3.13e-06,0.0565,0.94,165.034,2Q9F3D53QeclwbsY24cuxO,269867
0.386,0.786,-6.884,0.0701,0.0131,0.0,0.247,0.51,199.889,5UkmFGMF0mikOyUdcwkV8N,176400
0.753,0.869,-4.774,0.0276,0.0728,0.0,0.202,0.968,123.978,1jYGoEYdR5K5tTANCmrftR,158269
0.559,0.421,-9.584,0.0406,0.733,4.3e-05,0.106,0.23,111.314,1mRQbkDneZ2cykhfjpnF9w,298543
0.633,0.736,-5.775,0.131,0.65,0.0,0.128,0.477,168.05,2zlgwqw8BLX2JGB76LIFeF,236829
0.594,0.723,-4.568,0.0403,0.0211,0.0,0.268,0.192,139.921,4Cgnuhnmmb2NIJ4tLL24dc,196200
0.542,0.871,-2.886,0.0969,0.183,0.0,0.0685,0.786,161.981,5C5BfEpqrVO85aXYvK6tSX,206733
0.515,0.813,-3.053,0.166,0.301,0.0,0.207,0.59,179.99,62frHUBwedpKShQotOaXdj,188520
0.608,0.839,-5.831,0.197,0.175,6.91e-06,0.326,0.515,104.386,7dH5S1IO6dhdnbd1gZb4Tf,180000
0.54,0.373,-8.591,0.0278,0.651,0.927,0.146,0.387,119.843,19Hg1UCZaCdpHB37L7x63X,293000
0.163,0.248,-10.19,0.0329,0.886,0.608,0.223,0.0546,78.847,6qiWGYHdPvYJDqMDT9M486,283600
0.711,0.234,-12.935,0.943,0.53,0.0,0.097,0.579,80.15,6HaDnOFtQJua7dLtnLQxUh,178427
0.617,0.791,-11.519,0.0412,0.198,0.00091,0.32,0.922,144.398,64vIc5QdZD3HNidOrRASik,199877
0.761,0.944,-3.698,0.0605,0.0644,6.55e-06,0.118,0.93,124.973,0n2a50eCJ65eGXdIUY73BF,202005
0.696,0.906,-3.686,0.0521,0.149,9.33e-06,0.101,0.898,171.95,7y7WopW7rL0kc8yYl1L6yC,348841
0.654,0.874,-3.066,0.0604,0.22,0.0,0.229,0.554,120.01,18Y3agCTURI4uyBasv5wnY,187747
0.733,0.866,-5.831,0.0406,0.0159,0.0997,0.236,0.911,131.995,3f6dKbGqkDT5y7AHK6sUds,540108
0.288,0.981,-1.591,0.145,0.00205,0.0,0.327,0.532,93.443,3tDAE08rX2Rnsg7Hp943f1,196547
0.758,0.795,-5.519,0.0523,0.438,5.24e-05,0.063,0.912,115.037,5pESD5TfESBf3QvBmEUTDp,230480
0.56,0.415,-8.704,0.0476,0.87,0.0128,0.185,0.617,173.039,1DgV8tXxmWU2TRSlS4aDhm,224840
0.518,0.515,-8.919,0.365,0.555,0.0,0.131,0.59,90.4,4MevVe2vuB38yBBTcsDf9g,172500
0.654,0.697,-5.242,0.0974,0.441,3.28e-05,0.126,0.556,173.973,4i30bfijYLfbwenXLE2R4Q,240690
0.673,0.81,-6.682,0.0344,0.224,0.236,0.112,0.424,95.969,1CEtLif27mcigrCpPZNWgk,222471
0.761,0.64,-8.152,0.34,0.122,0.0,0.361,0.319,86.044,2eKIXRi8VYfMog7RGvkr0o,158302
0.683,0.755,-4.312,0.229,0.042,0.0,0.0422,0.584,88.944,3bvDG7rviJPGSg4eJm4pz9,229787
0.377,0.678,-9.908,0.0475,0.463,0.894,0.106,0.149,127.299,5ftETtFTeBmRkxMRgwg39v,475500
0.581,0.055,-18.699,0.0515,0.876,0.0404,0.0523,0.103,110.697,5CWmrshKGK2edlAoHDXghB,136333
0.398,0.25,-14.72,0.0364,0.869,0.0,0.0567,0.553,132.513,5rCgaHyWAhj1kJGYEuaGUl,113400
0.261,0.337,-9.999,0.0303,0.768,3.58e-05,0.0985,0.383,169.909,4ubZtLpRW7cFkjjvBxhYcp,278036
0.157,0.21,-10.216,0.0381,0.888,0.00359,0.25,0.0735,171.564,1wGnQ0jw9S6flWAVC5BjuH,163840
0.603,0.37,-11.877,0.0301,0.785,0.909,0.124,0.116,137.044,0uyRGswacod85pO2OMQ2m3,221920
0.435,0.459,-7.075,0.029,0.418,0.0,0.0918,0.536,113.69,27XZE1V3hBfDuxOSKLPN1S,224280
0.56,0.937,-3.294,0.0876,0.00162,2.83e-06,0.213,0.859,147.985,6te4u5fA8mtW1DYoB9YV4t,262240
0.321,0.0728,-16.884,0.0419,0.994,0.000151,0.19,0.151,134.778,1skvVOvjb02QFV8vaPojWt,133320
0.508,0.755,-8.395,0.215,0.502,0.0,0.234,0.935,89.893,0VhSU7EeKjelAPEoiVq0Jo,320000
0.658,0.353,-12.79,0.025,0.395,0.0,0.0897,0.555,96.14,2wVCje7MBTBYqnNgvUGgZA,366425
0.68,0.948,-4.513,0.366,0.0553,0.0,0.309,0.695,95.053,5vnZGSAXQGPq94qeg17PJR,254947
0.824,0.85,-3.827,0.131,0.061,3.89e-06,0.364,0.65,90.016,5ogE5Nybq7gvo4oyT9KiGZ,198500
0.707,0.794,-5.297,0.0274,0.0535,6.08e-05,0.0746,0.677,105.03,6QnvhMOMmU4ZkWuUbdaOgo,199500
0.487,0.633,-6.622,0.0424,0.00361,0.92,0.0877,0.109,191.999,5hI0i5yUPF5fV9FhqtWbjJ,192606
0.317,0.893,-2.658,0.0731,0.000115,0.0,0.325,0.347,159.658,743eFTvwV8I9YBfZNDK4Bh,265985
0.682,0.565,-6.92,0.0274,0.535,0.0,0.102,0.828,117.868,77FotuUFwiXCgWi5XKUMD5,196967
0.755,0.647,-7.339,0.127,0.297,0.0136,0.112,0.341,100.051,5oDzu4mpi13XnbBteabhYF,182807
0.705,0.55,-8.729,0.128,0.48,0.0,0.328,0.491,160.017,54w04Shxa9xRKJkZQp7uqB,217355
0.527,0.335,-7.858,0.0345,0.924,0.0,0.097,0.666,85.994,7mj848xSYWVDTzfS4xQQdr,151562
0.612,0.0514,-15.623,0.132,0.919,0.0,0.0565,0.722,77.896,2r2QzQL54W9i63tvv9apc7,179307
0.651,0.945,-4.138,0.096,0.134,0.000205,0.0581,0.497,99.958,4ODZzpFNzWj7USJjwihuIS,180779
0.352,0.985,-3.726,0.0886,0.000312,0.0,0.102,0.405,183.928,43YhUeHATriN0vyiEZUZ82,188375
0.654,0.562,-7.947,0.0319,0.174,6e-06,0.163,0.634,127.062,1OVQ9TNMZsLiNnUcvAuMyb,235752
0.765,0.356,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,3pXF1nA74528Edde4of9CC,198293
0.389,0.457,-9.633,0.0359,0.612,5.79e-05,0.212,0.521,150.684,6YbQXUNroKs9qofA8gttor,193080
0.423,0.714,-5.419,0.305,0.0486,0.0,0.408,0.553,98.923,7ly4Bp9y3KqlrXox3S1UFU,165312
0.459,0.272,-13.683,0.0605,0.988,0.0465,0.537,0.793,158.38,5BXmwncYypKOTasl63hDCZ,183280
0.205,0.984,-3.733,0.114,3.12e-05,0.00705,0.328,0.218,158.89,5k1vzC46WG9iXqKBqdL9tC,148827
0.655,0.479,-9.766,0.0265,0.771,0.0,0.157,0.674,104.974,5sPue8Bx43p2acFOIUJsHy,238520
0.461,0.602,-6.696,0.0395,0.552,0.0,0.0986,0.384,156.115,2imfnSWBgaAccQZvUISwly,252624
0.874,0.77,-6.654,0.314,0.622,0.000121,0.137,0.782,143.017,3gaYFa4e3JswfToeYHtAKX,164955
0.628,0.753,-5.286,0.375,0.287,1.24e-05,0.0994,0.615,96.407,3mMCfqlXkDzH8jE9mjIu7d,270000
0.917,0.681,-7.564,0.0786,0.101,3.34e-05,0.0919,0.719,109.986,6A7dtWl2tFEhWvQusDEqLv,196500
0.855,0.284,-11.585,0.0705,0.77,0.0,0.0897,0.967,112.493,5AKYIvrYIgYIXox3IqFX1f,165800
0.259,0.0679,-26.599,0.0356,0.964,0.94,0.187,0.108,130.681,3LKiZPjR5l9GMFaBUcY2V9,243787
0.614,0.914,-6.179,0.146,0.332,0.0,0.937,0.435,144.974,1f6MAw9d7zv57HMRkQkfIF,188253
0.296,0.427,-9.422,0.031,0.782,0.000409,0.409,0.396,110.008,7KMT2ZmthqYSnBzeJKZMtQ,279920
0.613,0.731,-6.581,0.174,0.134,0.0,0.159,0.524,103.972,1pYRxS9QEZFJ70ZZOByrY4,366187
0.348,0.655,-8.176,0.269,0.514,0.0,0.493,0.351,72.515,1e8D27D8kts0Frdr8tmiHa,234104
0.197,0.219,-20.554,0.0423,0.745,0.000822,0.0789,0.222,173.955,3713K3nFuf9PmiUWjaBdZX,901290
0.834,0.703,-6.256,0.0722,0.459,0.0,0.201,0.76,127.98,6r8sXg6ur211NdqpnCWwA0,217127
0.512,0.695,-6.514,0.266,0.203,0.0,0.0888,0.476,166.82,1iJ1JVH1yGlAjvOjDy9hbr,166945
0.785,0.582,-4.877,0.237,0.191,0.0,0.2,0.861,71.774,07Tx168RSsUS1HqkDIOZbH,231360
0.899,0.625,-6.044,0.371,0.41,0.0,0.25,0.576,130.84,3KFZYmO40ckgMzf6d12zI6,184992
0.698,0.822,-3.401,0.072,0.535,0.0,0.11,0.748,155.939,0NVb7BsRlLD1wt5WFg5up8,298636
0.747,0.833,-4.145,0.0547,0.486,0.0,0.0697,0.81,78.888,5fLxhlDQy1fPusnucfOtG6,354952
0.47,0.547,-5.243,0.0311,0.196,0.0,0.131,0.892,203.685,7ymZKF8uiTrK46Asjtti3u,121347
0.95,0.467,-10.651,0.258,0.619,3.07e-06,0.227,0.925,106.013,5H1ptC8qfBVyFP3bdp0isg,150733
0.807,0.871,-5.231,0.176,0.618,0.0,0.293,0.88,94.929,0esIOEhJ6KISP7kJUVfHx2,203173
0.678,0.317,-7.913,0.0427,0.874,5.99e-06,0.112,0.703,111.949,5lezaZXRyEsGBgKyKaGRZA,179347
0.394,0.911,-2.597,0.0678,0.0368,2.56e-05,0.283,0.53,139.906,3ODDH4ZtvIdzWrefbgKg26,243027
0.391,0.755,-7.05,0.0416,0.182,0.58,0.174,0.42,170.333,2oPzisApHGH3hbcu4C9UJS,295358
0.0899,0.0317,-22.403,0.0446,0.917,0.00328,0.105,0.0437,80.331,70Wv2n3KvfDwPaqrh5PAo6,454093
0.532,0.965,-4.326,0.0743,0.00242,0.004,0.173,0.531,120.117,0Hb0EZBUvxehjGxou8xbYw,214888
0.532,0.545,-8.58,0.0633,0.073,0.129,0.0886,0.349,118.643,6k5ba85yPSkJz7Vh57YMML,248712
0.761,0.83,-8.179,0.0544,0.165,0.124,0.0916,0.934,119.98,0bDum6oi0kzuBcXjmb88qO,248813
0.774,0.633,-6.474,0.119,0.0865,0.0,0.229,0.511,93.027,6h1WgpPEbJEbMew8esRdbF,220645
0.543,0.624,-5.733,0.0288,0.185,0.0,0.109,0.544,87.321,77OHNb23v5XIEISXZSbDcX,251973
0.741,0.62,-9.531,0.796,0.737,0.0,0.512,0.859,69.864,18zMYV8ycxmUGmOVHBgPan,100707
0.381,0.683,-4.497,0.031,0.466,4.81e-06,0.158,0.418,93.437,0vRr5emlgAqbpmcw8HbM4k,202187
0.603,0.44,-9.71,0.0329,0.571,0.0,0.38,0.792,96.408,2DvWvoe3s3UEE1XYwpK2V5,261427
0.605,0.882,-3.028,0.029,3.13e-05,0.614,0.135,0.418,140.026,5Vh4cFonbm0XdIyJIyrlPO,248973
0.581,0.729,-5.223,0.0501,0.0669,8.74e-06,0.302,0.654,99.231,1Dqw7cb2eqCnsTYf9HKhD6,170400
0.952,0.25,-11.996,0.0589,0.8,0.0,0.114,0.578,114.949,13JdkSbVLpKmtRgVf8yup1,90333
0.717,0.205,-18.752,0.0547,0.99,0.945,0.125,0.512,94.979,4W9sbn1TcgzN9SvhChPdaA,143769
0.66,0.799,-7.69,0.108,0.296,5.59e-05,0.0539,0.447,85.031,13NgN62rPMi8lH5TRT1nTn,175024
0.543,0.148,-11.755,0.0357,0.861,0.0,0.103,0.376,120.973,5cNMVwMK6sMGzg7jvaTXZb,276586
0.429,0.614,-6.573,0.0709,0.513,0.000316,0.0922,0.743,149.966,6TQS7URegxmcb8tTNpoXzi,290400
0.585,0.514,-6.151,0.0246,0.173,0.0,0.103,0.24,75.042,0nf9ADTFovOcFqAw0ON1f9,297387
0.667,0.266,-18.002,0.953,0.904,0.0,0.132,0.74,62.896,3hu7gpxgrK2mITU9heIKtK,211427
0.654,0.658,-7.629,0.0415,0.44,8.13e-06,0.108,0.633,167.974,7iECxwjxY9x5JLRF0aZjEh,323265
0.594,0.812,-7.096,0.0314,0.409,0.0644,0.096,0.92,156.005,3aXnKwBCh41QTosPpxs1uL,353846
0.732,0.811,-9.91,0.0546,0.0176,0.0,0.0378,0.49,112.986,41IGrtG77Yd7Qzzu6TfUMH,186903
0.826,0.469,-10.203,0.0617,0.642,4.16e-06,0.187,0.933,119.989,64LCZGQtKhsoho8sDlFx1Y,224000
0.341,0.0526,-27.232,0.0422,0.953,0.902,0.0614,0.753,97.433,3l7RB2XC5yQlQtxIGEG9c7,145237
0.581,0.83,-3.975,0.0438,0.184,0.0233,0.0547,0.795,99.91,63K56gwJ3ALMJsIwiOq4CF,190364
0.371,0.00593,-32.075,0.0469,0.993,0.911,0.0699,0.0384,135.297,3aflqY3isjShFUHoiS1QbR,330840
0.35,0.00579,-34.753,0.0381,0.991,0.952,0.132,0.152,65.447,4myyfMmDd7wTkgq8Ci7VfF,167000
0.244,0.102,-22.978,0.0402,0.773,0.699,0.047,0.116,132.477,1b3o1mib6weNmhF9qukdHI,412813
0.582,0.817,-7.025,0.0265,0.00914,0.743,0.555,0.426,108.023,1Qhcx4uDQ4RFy9m4mKdzUN,268453
0.715,0.871,-8.591,0.0572,0.0137,0.84,0.0863,0.588,132.008,37Uy4OBd93yP89ZhCj5je2,382488
0.621,0.816,-8.261,0.0275,0.000225,0.000117,0.107,0.568,130.0,1UmaClF5Hkt6FVGSdHmxac,239931
