danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.77,0.577,-4.716,0.0995,0.176,0.0,0.115,0.576,98.085,1Wijb40j4KaoASJ3S5peRl,169081
0.556,0.61,-7.742,0.0598,0.0141,2.48e-05,0.164,0.437,160.048,6RLyGG0HTePo8wFefOvJLM,151097
0.51,0.229,-11.394,0.0352,0.86,3.03e-05,0.118,0.107,93.309,1ERCrZMVMSpqDW4zmr4sRc,175321
0.786,0.767,-5.339,0.0825,0.0198,6.46e-05,0.324,0.632,106.02,4ZIUdzOd8xcNJvMSPd29uZ,139773
0.698,0.197,-8.799,0.0334,0.875,0.0,0.0799,0.324,109.794,2FuB4re85DbgICpRi8IEEU,154560
0.718,0.677,-4.001,0.0766,0.0178,0.0,0.0774,0.225,121.938,1QEi9M0fBXIQ810EjLVnAb,204489
0.457,0.333,-9.76,0.131,0.729,0.0,0.166,0.251,166.463,0dlTFvu6sfzEenCh2IAPmu,179320
0.576,0.89,-4.746,0.0468,0.00321,4.92e-06,0.0987,0.889,165.102,3VtoWz29VkRNtCMKfn6VZv,132000
0.733,0.568,-5.923,0.0355,0.00499,3.1e-05,0.127,0.296,123.993,6WQfQs9evbcqVDIh3yRR3m,143226
0.608,0.253,-12.039,0.0391,0.729,0.0,0.126,0.366,85.13,7u2Vgkvd1vNzhfpTJA50MW,170824
0.477,0.51,-8.94,0.275,0.228,0.0,0.0755,0.477,111.893,2jRISGsO4RTm9CQVb1Jusn,194204
0.646,0.637,-8.66,0.238,0.043,0.0,0.253,0.566,171.96,65iIUo8i5cca29NkDDDr7p,205067
0.542,0.676,-6.298,0.113,0.0426,0.0,0.236,0.549,177.897,5R1a0XN84btO27Bn5uV5BK,211676
0.466,0.605,-4.708,0.0469,0.00257,0.0,0.208,0.482,158.055,4VhiUBbGZd374klScom1cp,174565
0.614,0.654,-6.543,0.0745,0.0413,0.000305,0.307,0.699,145.083,0qkX92NooHlyyucGb0yaF5,174147
0.639,0.531,-5.531,0.0277,0.282,1.45e-06,0.111,0.318,112.926,02idFwKmXax8HANfYYlpsO,178453
0.797,0.604,-7.474,0.24,0.0793,0.0,0.091,0.889,140.063,4IVwPArUA9Sg3iW9u5kDgj,148543
0.916,0.468,-6.928,0.0471,0.0885,8.14e-05,0.159,0.567,108.033,6zgxB5Rmku4Ez6J9a0TVUo,172819
0.757,0.556,-8.614,0.084,0.245,1.5e-05,0.132,0.595,124.056,2uAMEyBwqLW7M6HIq87Ggp,213500
0.455,0.471,-9.767,0.0579,0.078,0.0,0.108,0.342,88.398,7hOCTGGlJBfdenJDrjduht,122831
0.59,0.652,-4.828,0.0566,0.252,0.000483,0.0637,0.522,173.93,5iWXIqS50MBiKwk44h0Aq8,165517
0.488,0.793,-2.352,0.114,0.03,2.74e-06,0.103,0.486,184.872,219ca1FZ0Rr4YPhuASgNuA,145946
0.722,0.681,-6.899,0.125,0.045,0.00718,0.315,0.823,120.043,3mMvrW2odnDf0IOSFW21X1,222227
0.648,0.622,-5.535,0.0368,0.0655,0.0,0.138,0.654,150.034,1ac5TkGKdYuR43vgKJ652F,178738
0.706,0.307,-8.412,0.0457,0.879,0.0,0.101,0.408,108.21,0RRZVMWLdovT58YKbVG4sV,210441
0.374,0.45,-8.185,0.0807,0.0927,0.0,0.337,0.306,182.117,7iKkBgyipYWWQuemhe8Fr6,136480
0.625,0.494,-10.159,0.15,0.252,0.0,0.171,0.572,155.178,3n4J03ldeu9KGpN3JPaUT8,192194
0.612,0.806,-5.502,0.0697,0.0381,1.33e-06,0.0937,0.688,174.853,5EjlKmbefO401Kra4OoN83,156585
0.509,0.494,-8.997,0.279,0.0594,0.0,0.541,0.695,177.857,72S5jajFBvcVzkiPBjn680,137632
0.638,0.464,-7.069,0.0266,0.727,0.0,0.0945,0.264,96.971,1H1VuSIxfpRPmJbC26U8cx,185579
0.591,0.335,-12.386,0.13,0.551,6.51e-06,0.126,0.341,84.997,4PHZkpHmsig3EihQneGOMt,177788
0.555,0.932,-3.422,0.0632,0.00808,0.0,0.066,0.687,90.002,6VTzauIrG2hjKtKFYFJfMT,159618
0.585,0.687,-7.24,0.0393,0.0952,0.0,0.0861,0.283,134.974,7LhVGZrF9jgkT97CaKTlds,198140
0.434,0.323,-7.979,0.0325,0.183,0.0,0.108,0.375,159.909,6PLmOGIMFHjPqrjDKQoJWk,179027
0.807,0.475,-9.881,0.079,0.0944,0.0,0.13,0.636,118.004,5hqK5evNmuLtIiQs4Z5N1M,137054
0.812,0.354,-8.609,0.0648,0.517,0.0,0.16,0.223,100.038,5R02FHwbNL2R3sz4LKoeve,177601
0.747,0.457,-7.005,0.0556,0.886,0.0,0.1,0.439,105.038,3Lr5In46gkpTLh3qdB1pZ5,153191
0.571,0.28,-10.96,0.052,0.73,0.0,0.102,0.203,127.867,2YBbTgu1H0kQttnPetbPGS,146253
0.611,0.582,-6.181,0.0642,0.192,0.0,0.114,0.274,89.971,5CYUCj24HvoKfjraBQal0O,209333
0.308,0.211,-11.375,0.0383,0.904,1.69e-06,0.165,0.0948,168.319,1EPe1Yiafb2YRRljXQH3F9,232187
0.573,0.441,-5.799,0.0758,0.186,0.0,0.61,0.389,61.657,6E37j4b44JGpdk297urpKM,185547
0.631,0.452,-10.561,0.063,0.492,0.0,0.246,0.412,143.989,20ACQf24bEwSVnKAhVfH5u,191911
0.786,0.408,-7.913,0.0688,0.136,0.0,0.122,0.523,110.006,6H6M3RdPVYAURu9oCimO2z,168267
0.927,0.609,-6.298,0.121,0.317,0.0,0.111,0.932,128.089,66YbwUJZK1C7To7wQci2nl,137120
0.541,0.744,-6.148,0.0277,0.000298,0.000345,0.348,0.381,94.994,2tEhNKsYDdk3kvDNOuCvzK,219989
0.558,0.566,-7.024,0.0297,0.000856,7.32e-06,0.0972,0.448,175.89,3MIfnlZELqeENeU1XEz3B2,229515
0.686,0.434,-9.776,0.0443,0.581,0.000126,0.117,0.612,144.05,3bgz631CvL3qA1jRmCDjlL,146667
0.739,0.399,-10.057,0.0556,0.803,0.0,0.162,0.489,104.009,2i936rjkrW37wjkjFJgNcH,167867
0.718,0.616,-6.598,0.0901,0.0741,0.00287,0.367,0.354,102.981,3T9K3rHpNZrcXAnlMBIakW,158447
0.387,0.372,-5.849,0.0339,0.281,0.0,0.0927,0.318,130.074,1CAZgVyNgA9pR4e6GHALhq,201827
0.869,0.455,-7.315,0.0543,0.33,9.01e-06,0.0579,0.741,97.022,1bZgMtrli0C3LIRukMsbQT,148781
0.403,0.567,-8.736,0.229,0.00603,6.76e-06,0.14,0.317,73.699,0A8IiyXCmYs7QWaGJGRWE4,198600
0.712,0.485,-9.201,0.123,0.266,0.00278,0.263,0.66,114.086,6Ce5PkT2ksqbjrRmpf30UY,230795
0.767,0.766,-4.131,0.0358,0.0537,0.0,0.125,0.383,121.021,5FUO2oWL2z2e5eKsY7awhr,170053
0.571,0.854,-4.753,0.125,0.0151,0.0,0.251,0.6,160.035,6zBqlhWjEhNyH4Z8eUDzMT,156938
0.81,0.519,-10.54,0.0865,0.373,0.00489,0.0933,0.564,142.009,5dCu8909sghMHwKIO1zill,176197
0.603,0.779,-5.592,0.0437,0.00146,0.0,0.104,0.369,111.033,1okBYMGQjaJ4Hzz1xZfA3N,171013
0.63,0.39,-10.383,0.103,0.581,0.0,0.368,0.298,138.908,4A4g4uWlKjap0CvnMWFb82,172894
0.413,0.28,-8.116,0.0338,0.761,0.0,0.0963,0.131,143.033,0dNS3jiP5O2EHZVpD8EuxP,222917
0.778,0.791,-4.582,0.0695,0.0414,0.000238,0.26,0.391,98.04,60WZdX2EIKz5QWt6KXcgd0,132251
0.754,0.534,-8.424,0.123,0.0721,0.00615,0.218,0.809,149.146,3i5jKbMOcBqgnKlx5UyH9d,178187
0.567,0.539,-7.399,0.0462,0.722,0.0,0.0768,0.406,80.005,6uIRaU6EFvhAjYm7spHVeA,258250
0.584,0.469,-7.235,0.0491,0.401,0.0,0.0883,0.216,163.913,7mwt5PimLZUfWcpQr4KzfN,183107
0.5,0.118,-9.79,0.0656,0.836,0.0,0.0824,0.216,76.175,5x76treXbYlXfudVUCqsss,217895
0.542,0.224,-8.709,0.0475,0.962,8.1e-05,0.101,0.526,105.085,21O2UVKExn54RKWfk1xF4E,202320
0.543,0.894,-4.954,0.111,0.00735,7.83e-06,0.344,0.681,125.926,4rTYW2D4ndQC02e6qAPo2p,152627
0.724,0.594,-7.126,0.102,0.393,0.00116,0.0889,0.413,136.002,5Z0AM9HW78XIyZqF2BPasr,194750
0.693,0.749,-5.379,0.0461,0.23,0.0,0.103,0.639,157.875,16UfdNMAfLPkBqq1JgMdAl,154937
0.874,0.556,-5.149,0.0748,0.21,0.0,0.105,0.678,119.989,2bkgIGPHdyQN03nAmSViSi,173485
0.738,0.642,-5.926,0.0746,0.0161,0.0,0.127,0.375,123.005,77L74ZWkbasB1EI8V1SE91,197141
0.361,0.177,-12.023,0.0346,0.927,0.0,0.0911,0.32,113.36,5vlQCLaiz7X5gno3XY3Cy2,207837
0.709,0.252,-9.128,0.0488,0.808,0.0,0.104,0.188,127.737,3CG51lwWkrpjQDfS6QRG7i,176551
0.555,0.452,-8.049,0.0715,0.783,0.0,0.218,0.256,77.955,4p5t7TGeuTe9uUmhfJ84up,187053
0.393,0.232,-13.029,0.0383,0.852,1.08e-05,0.129,0.349,144.69,6fMSClEz5PnEleYY8712wU,190067
0.593,0.485,-9.194,0.0659,0.321,5.71e-05,0.13,0.173,115.073,1wv2ijx4mnb3s8bteCWWs7,162000
0.581,0.571,-6.924,0.0738,0.587,0.0,0.139,0.456,117.965,7fAn052aR5ah3RvrANPEQd,160678
0.561,0.859,-4.129,0.0736,0.00322,0.0,0.0909,0.344,98.053,2GNH6YhM2rBaJoxYKy0iF8,191027
0.349,0.337,-9.267,0.0507,0.838,1.57e-06,0.196,0.442,181.694,3R5pd8Z7X3MxaFQphHSUaH,141639
0.642,0.504,-8.032,0.0358,0.516,0.0,0.377,0.35,149.171,3uAuxthZFYUSIptVKZvQqU,215839
0.595,0.423,-12.346,0.0557,0.678,0.00116,0.0884,0.334,125.853,0kZQeL9nM7ZzqlnwZ0Wnch,190476
0.82,0.51,-6.339,0.0513,0.664,1.28e-06,0.32,0.698,109.961,66a7rFF3IHiXKZLaLp8r4s,161455
0.697,0.778,-4.939,0.0365,0.000803,0.0206,0.289,0.353,131.951,3QcPenPLgMCWJwjuGGGk3J,186732
0.752,0.652,-4.861,0.0372,0.101,0.0,0.0687,0.513,135.999,0kZeOZOgex2AZF77ts4zXA,160936
0.707,0.382,-8.09,0.0591,0.634,0.0,0.184,0.51,129.971,71UNeDnHSi1dWnGgRgFdLU,138662
0.659,0.422,-8.624,0.0603,0.756,3.49e-06,0.143,0.399,93.978,56V83GsZiVoIZbtQ1wYffU,172600
0.706,0.747,-5.401,0.0364,0.0122,0.0153,0.111,0.555,149.954,7dooLmazlQIYM9Wo7FRQR7,172940
0.489,0.127,-12.14,0.0554,0.953,1.39e-06,0.0736,0.175,127.577,3CqMuOh8kuc4hrHZrvuDBc,300632
0.802,0.816,-2.78,0.147,0.119,0.0,0.0819,0.67,89.982,2pDWMxjBf4xkIY4nRjVpZC,143795
0.734,0.146,-9.71,0.0324,0.864,0.0,0.137,0.424,99.994,3nqq0Dh7ekyyMu54unBciv,215330
0.708,0.733,-5.622,0.0497,0.00702,2.59e-06,0.0949,0.617,132.015,2sRhsxAYfgSJiee7YCBAdi,161447
0.668,0.781,-4.987,0.0621,0.0193,9.89e-06,0.0547,0.453,86.983,3l7LoWPx8OZIMi08oveJIh,195514
0.753,0.754,-4.687,0.131,0.0134,0.0,0.101,0.535,95.954,7pHBnv8s0LZChOeWfEdPQB,185204
0.664,0.654,-10.964,0.0539,0.0253,0.00462,0.0972,0.428,113.027,4uw7mFC3XSppQ3lcN6393t,212389
0.662,0.584,-6.663,0.0791,0.0788,0.0,0.0976,0.366,79.983,0LdNn0wvbqxOVKDG7l9lZu,183486
0.612,0.359,-6.335,0.0297,0.929,0.000425,0.113,0.243,105.075,6FW6JfPbLov2pOFMsEbSgh,201300
0.407,0.29,-8.633,0.0301,0.814,0.0,0.247,0.116,135.645,4uTeAvKMQMqgIneew9Ic7X,230073
0.627,0.872,-4.996,0.03,0.00764,0.00845,0.229,0.497,132.033,6qlkJQgbIB3Ayuh7BWMUCF,185648
0.541,0.181,-10.258,0.0437,0.893,1.04e-05,0.147,0.263,124.993,67qQFuqX1hVcWCoGPB5BiU,162373
0.863,0.568,-6.225,0.0943,0.061,0.000116,0.0526,0.484,117.04,033I7MsUaPBSqWsgwQevFd,193380
0.674,0.881,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994,5WHTFyqSii0lmT9R21abT8,178480
0.697,0.683,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo,186987
0.68,0.84,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,4XPWKmy05Rcff6TLHNoNF8,213213
0.501,0.377,-5.747,0.0404,0.66,0.0,0.117,0.177,104.979,1gRxJURUiIEpsNGfhIKCrF,204086
0.622,0.527,-8.055,0.143,0.369,1.28e-05,0.0984,0.524,191.71,6a3UXXtUJXM4WUOq4UYQdg,201653
0.693,0.584,-6.258,0.0335,0.361,0.0,0.0775,0.445,121.977,1CohLMdkpi0odYnMxqLYqd,176853
0.402,0.357,-11.505,0.0356,0.765,0.0,0.132,0.0591,94.428,5AllnsqFHeN3a08icQsKIb,214278
0.749,0.82,-6.114,0.0478,0.0205,0.000685,0.0775,0.534,120.066,3DTqHfTGj1c6y2gDXsTez4,197573
0.478,0.339,-7.355,0.0544,0.688,0.0,0.104,0.288,145.441,754zNJgoWQaGETFzSYVlmC,203300
0.469,0.27,-10.592,0.0471,0.879,0.0,0.151,0.51,166.063,4xFKrhQIvPDIpmFvqlr0sQ,229960
0.61,0.747,-4.543,0.109,0.0245,0.0,0.106,0.439,150.088,2iHsdUnmKGIuc9oRE3DfgJ,140803
0.66,0.407,-8.381,0.0571,0.236,0.0,0.109,0.257,133.86,2RFt6ZWQbr9mPhsft9u9eX,181760
0.74,0.641,-4.114,0.0618,0.216,0.0,0.104,0.856,119.983,2vfl8V78ai2lyCyFn1cPWx,166160
0.878,0.64,-5.641,0.0591,0.142,0.0,0.0981,0.658,124.069,0vnKE8ukNmF641XhnEyZJD,200524
0.637,0.589,-5.618,0.0352,0.0298,0.0,0.11,0.376,148.925,1zY6ekSJ8VI6tZ6nBqoo7g,157447
0.56,0.17,-9.317,0.0381,0.952,6.75e-06,0.107,0.303,94.956,49GpGYGli1xcxovgYf0k4c,236293
0.681,0.453,-6.09,0.0278,0.263,0.0,0.0543,0.348,125.772,0TXNKTzawI6VgLoA9UauRp,216560
0.584,0.211,-16.445,0.0391,0.836,0.0,0.107,0.233,77.988,5vzJUsfkyEE0MlCVHKnGim,186154
0.827,0.666,-6.141,0.052,0.121,5.37e-05,0.2,0.706,114.082,43wuszNrHgfr3JXaJ5u4tR,166840
0.599,0.314,-9.034,0.0462,0.831,0.0,0.095,0.423,79.956,0DUYYLUzQNVNRMtr2vk1lh,186187
0.627,0.858,-3.116,0.0394,0.0288,0.0,0.199,0.399,100.074,4r1CoAATVuxag55Ct3Y1aX,194387
0.536,0.317,-8.752,0.0359,0.402,0.0,0.11,0.319,143.89,2wHA4yJKT8TJhGz20QxUqX,194659
0.451,0.135,-9.277,0.0404,0.936,0.0,0.0658,0.107,95.348,3C5J4wBnhT2O8oqwXdaSxQ,225853
0.762,0.863,-3.689,0.0561,0.015,0.0,0.125,0.965,106.012,6s8nHXTJVqFjXE4yVZPDHR,185587
0.635,0.873,-5.403,0.0412,0.0229,1.33e-06,0.0693,0.575,123.037,4pfjtMqXAsVrjCzEtthqo0,219866
0.551,0.268,-9.954,0.0427,0.805,0.0,0.0977,0.335,77.079,29Co9NKhOM5R9vWCrpkPPK,219381
0.616,0.45,-9.832,0.114,0.529,1.58e-06,0.0926,0.195,123.851,3ehrCQoouv7NW8LRgcMvRF,207510
0.454,0.305,-9.432,0.0315,0.834,6.36e-06,0.114,0.316,98.249,7jzRd63EEaGM1VkrgzmpE3,188796
0.602,0.498,-6.608,0.109,0.458,0.0647,0.056,0.8,109.985,4HMGAw9e1Re6ci4fChdEvj,201952
0.82,0.382,-9.003,0.053,0.00557,2.45e-06,0.054,0.679,111.96,6pQeR5bFixGgzTk16p6I26,225536
0.716,0.661,-4.503,0.0543,0.276,0.0,0.349,0.407,81.451,7zbHLUYieIVy0Qb8ciRbmx,172821
0.853,0.571,-5.845,0.0543,0.133,0.0,0.0564,0.958,117.991,46xkXPGjR9Ig9BcaTUNus3,180160
0.629,0.681,-6.724,0.18,0.0454,0.0,0.362,0.377,150.016,62Vz24WH66GYadBPFJKwT7,184458
0.701,0.419,-7.24,0.0301,0.503,4.54e-05,0.112,0.362,116.001,0PxK1IA4rw6FYscXy1PRvP,196947
0.733,0.724,-5.08,0.036,0.0059,2.59e-05,0.0409,0.496,123.04,5cGCTK7q37dgISC1IYQuS1,201286
0.524,0.151,-12.188,0.0857,0.927,0.0,0.0956,0.257,185.069,27myNEFJ7BAeUStyFTHvuB,167320
0.534,0.606,-9.195,0.058,0.00792,1.92e-06,0.0783,0.311,149.913,6k1RWwxJpRgm2lbyxRTmtF,178514
0.614,0.615,-6.7,0.0444,0.054,0.0,0.0921,0.374,95.941,0zbzrhfVS9S2TszW3wLQZ7,220291
0.504,0.397,-11.659,0.131,0.804,5.34e-06,0.12,0.265,110.392,5CRMZVNTo7AxJkWmIPehJQ,215240
0.793,0.694,-5.011,0.0362,0.281,5.79e-05,0.0812,0.677,105.015,3PR0JEFk308QVZUQCij5JM,231037
0.568,0.481,-9.861,0.047,0.516,0.000321,0.156,0.126,149.923,2rWZKuzB822MSxAt6cAROm,215253
0.605,0.377,-6.213,0.0443,0.733,0.0,0.0808,0.519,73.877,3H3r2nKWa3Yk5gt8xgmsEt,194853
0.619,0.653,-7.642,0.0688,0.17,8.71e-06,0.0862,0.469,143.05,6dIU41Lx5NqUncAnPOJDco,196227
0.63,0.44,-7.186,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4n41lg3dl0abbHovuv5bAU,283707
0.584,0.34,-10.141,0.0339,0.807,0.0,0.0941,0.279,131.867,2UEqqfyKRd33PUxC3UhKPM,218431
0.354,0.264,-12.571,0.0544,0.832,0.0,0.11,0.227,80.567,0V26q4wgdvYRHptt9XImAR,217213
0.681,0.454,-10.938,0.0471,0.482,2.23e-06,0.101,0.473,89.948,5N3O4ndq55dBE3N4H9SuHV,181133
0.421,0.669,-4.724,0.127,0.151,0.0,0.635,0.326,175.788,5X73AYzzEE5Di0JwcQKt9N,208013
0.626,0.864,-3.12,0.0378,0.0682,0.0,0.087,0.555,123.833,6feiJqgHqeSvkGUzf11AYs,161387
0.685,0.636,-6.064,0.104,0.495,0.000224,0.387,0.492,128.021,3KwVYKnUKWo3zyLZ7LOZjy,178325
0.694,0.712,-3.923,0.046,0.132,0.0,0.211,0.799,98.023,1rIKgCH4H52lrvDcz50hS8,201122
0.656,0.219,-9.821,0.0433,0.967,0.0,0.0953,0.405,79.99,7puldW6ecGUcM3Vau6U0SD,181408
0.622,0.6,-6.167,0.0355,0.114,0.0,0.11,0.273,89.946,1KVSfVRzSi7gTp7NFvoDZZ,159640
0.689,0.706,-4.48,0.0312,0.0833,0.0,0.105,0.623,106.52,3Iba59sFmGhQ4kbCY5L8AX,226268
0.659,0.571,-5.654,0.0371,0.0698,0.0,0.107,0.21,122.949,4HzmjPPHHiYwrXPq9Tv1fx,184633
0.801,0.529,-6.044,0.0425,0.334,0.000443,0.232,0.958,130.026,0z8JDpaZxVYGEs6UIAesSR,213053
0.639,0.862,-3.292,0.0341,0.049,6.81e-06,0.264,0.596,117.011,0QVAlchLCx15ZLSoR9Wg1B,207613
0.462,0.319,-10.438,0.037,0.5,0.0,0.11,0.325,137.51,4F2OxwQFkM7rFhwuz4akT9,171014
0.566,0.855,-4.016,0.211,0.0372,0.000157,0.181,0.517,172.966,0lUSd7TCG8srh6HpIAEIWL,247840
0.846,0.734,-3.601,0.108,0.286,8.27e-05,0.425,0.717,90.98,6ZtiywT2Qm50a1uR0jlY35,207761
0.671,0.28,-7.281,0.031,0.849,0.0,0.144,0.551,104.773,5I1ruiTRwXNDR8cRicL8uN,133830
0.585,0.625,-5.94,0.109,0.0146,1.8e-06,0.131,0.28,68.68,4iVVU8DyQvOVsKafv3KWIF,185863
0.451,0.452,-9.363,0.0574,0.439,0.0,0.478,0.386,57.523,1FDV80LC5JnTDAEjPDovER,190619
0.743,0.656,-6.379,0.0432,0.0114,0.0,0.236,0.687,119.988,3dAR7kO4XBwi0Myc2wqQkD,142759
0.72,0.67,-5.772,0.101,0.199,2.13e-05,0.0735,0.247,113.979,6TnAQFYd81ddg2teAJLMJM,184960
0.582,0.424,-6.367,0.0702,0.637,0.0,0.099,0.478,92.286,1rbykFoRXzj8yEG1Wyu6FC,210454
0.734,0.739,-7.343,0.0988,0.325,0.0,0.235,0.868,123.013,5OzUdt2AhYUycBjXMTRwbX,193659
0.56,0.857,-4.145,0.0384,0.0594,0.0,0.381,0.432,119.975,3AeicLnm55RqcXGBKYQolM,215360
0.497,0.118,-11.996,0.0319,0.864,4.13e-05,0.116,0.164,95.044,0p8N7QE1DJtY6IVmLy1YZc,204736
0.752,0.835,-3.964,0.0924,0.15,0.0,0.441,0.562,118.017,0AEEkLxoe9S6QyYD7KH4Im,175354
0.638,0.46,-11.175,0.0479,0.307,3.84e-05,0.411,0.286,88.032,6B53kQ2sKg3D2b0IPIoNbN,205806
0.699,0.199,-14.868,0.0511,0.831,0.0,0.104,0.216,101.829,5wbaV02YRe6mJhQ26iG4L0,186000
0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534
0.746,0.683,-8.047,0.384,0.0691,5.06e-06,0.126,0.497,119.964,4ypIusBKeKk1xyebZWrIAt,195326
0.597,0.687,-6.536,0.0466,0.216,0.0,0.107,0.502,94.749,45Q6RNX1yeHpGZpR0RjpKI,234623
0.469,0.29,-11.861,0.0304,0.733,0.0,0.233,0.321,84.428,18JTryjSrHu0lPXemMS1eB,152256
0.694,0.703,-7.968,0.0376,0.131,0.746,0.0895,0.323,113.984,6kOTygghOZ87u2beHNgjLf,241053
0.718,0.69,-6.098,0.0415,0.0115,0.0,0.0569,0.756,126.008,7CEwv044aumuJzN470mPXL,182640
0.459,0.214,-10.66,0.0403,0.634,0.0,0.125,0.397,163.816,4edtsBlaX23OPYmhA4R0GP,179013
0.688,0.91,-4.496,0.0456,0.00286,1.07e-05,0.129,0.77,119.024,1BXAyGazbybUVNQ0VmGsdl,234493
0.706,0.545,-7.339,0.0485,0.424,0.0,0.162,0.487,139.933,2EMamiE2Z7jf8tZzmu425v,173995
0.406,0.818,-3.977,0.119,0.0885,0.0,0.308,0.632,179.846,6Tmj9k9HeZhP5CdLHcj81h,181668
0.585,0.395,-8.157,0.0285,0.017,9.38e-05,0.15,0.556,117.01,4RAtSYcB1avIFHPhulXVxA,195994
0.616,0.663,-5.056,0.0403,0.0988,0.0,0.161,0.184,94.02,3zzDs7euxA9c5guPOt7A1B,223592
0.429,0.486,-9.971,0.101,0.866,0.0,0.0982,0.661,146.99,77MdvMx9L4ZQuLhhn3o21h,209493
0.538,0.739,-6.303,0.0439,0.00847,0.0,0.11,0.393,147.053,1NMN2QQC3oX2nNssF5ZaCw,204082
0.573,0.523,-10.289,0.0715,0.673,1.11e-05,0.106,0.28,104.895,117vf8xdn0geXyw6HX4sFl,210880
0.621,0.785,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,1RF02Cf80mTaeNXG2P2boR,155253
0.432,0.444,-7.298,0.125,0.605,0.0,0.104,0.209,82.79,4RX020eHQpZbZFP5jpbwOP,190267
0.672,0.625,-5.068,0.0468,0.0774,0.0,0.0934,0.423,120.038,46u5B2WN4wryYLZuMAOmI4,208729
0.706,0.786,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,0puf9yIluy9W0vpMEUoAnN,199387
0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,0wI7QkCcs8FUQE1OkXUIqd,230240
0.468,0.203,-11.502,0.0311,0.618,3e-05,0.089,0.417,85.907,6ZXTp5jwfoad6FfMuAjAFK,189450
0.763,0.296,-10.611,0.0457,0.65,0.0,0.135,0.206,90.959,05RmevbSKDvHHKpYBoXYfR,201093
0.654,0.798,-4.084,0.0451,0.188,0.0,0.15,0.574,92.207,20ZP3Om9DvDazXrNUC7WM2,211760
0.624,0.483,-10.25,0.0403,0.134,0.0152,0.0894,0.308,76.451,6Bxon4eYGOOwxXtSX9lhQo,249208
0.587,0.802,-6.057,0.0734,0.233,6.8e-05,0.347,0.753,160.094,4DuZccXNWSIErRntyi1VRL,182773
0.813,0.701,-4.428,0.045,0.178,0.0,0.0962,0.758,110.006,3HATF0OPbTWWy5TPz8KiAu,214253
0.873,0.495,-5.446,0.0518,0.199,0.0,0.0805,0.546,106.033,29JrmE89KgRyCxBIzq2Ocw,202062
0.739,0.741,-5.873,0.0912,0.013,0.0,0.0679,0.727,122.988,33IQnmtJYjCcrvUUMQgi80,223253
0.526,0.563,-7.994,0.0334,0.0717,0.0,0.0323,0.234,119.964,7lYiZOy2syi7UwS2XEpmeM,193720
0.61,0.473,-8.433,0.389,0.136,0.0,0.0828,0.528,183.926,2vDH0r4FU75wEivLDZcvze,183727
0.65,0.514,-7.85,0.108,0.189,0.0,0.134,0.363,149.999,6EysQmO85xHsWce2bOm4OJ,182426
0.769,0.53,-6.048,0.0411,0.344,0.0,0.108,0.388,94.014,0pNj0uRTx5mhi7kID26oiH,176040
0.575,0.836,-5.08,0.111,0.00661,0.0,0.0909,0.529,119.975,4mjDUywu5NREDKNPTaRdLE,190920
0.637,0.804,-6.141,0.0448,0.207,0.0,0.115,0.732,129.261,1Fx9aiORwv0cx5mFEBasHo,186173
0.584,0.681,-7.951,0.0686,0.325,0.00825,0.0937,0.334,98.029,2qkIWEKJXRC2K0LD8dExb1,200000
0.623,0.825,-4.053,0.0337,0.0046,0.0106,0.0914,0.577,123.956,2UTxlbPNWCS4YqYLkBQp3H,185987
0.722,0.851,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,5yDL13y5giogKs2fSNf7sj,197936
0.714,0.805,-4.715,0.102,0.0476,0.0,0.334,0.277,125.097,3x0oc9CVW5RwLx4EHW6JZk,187639
0.646,0.812,-5.582,0.13,0.0401,1.61e-05,0.517,0.739,92.061,1V0baQoLijQGptRC0kBDaY,160359
0.286,0.445,-8.087,0.0347,0.355,0.0,0.114,0.278,50.827,727Z2S2mtNH46CbP9EWPwY,217352
0.775,0.41,-7.481,0.0464,0.724,2.62e-05,0.114,0.298,117.165,7axPmEf1nwosqBDVoMugvD,186733
0.611,0.548,-8.615,0.0479,0.525,0.00858,0.393,0.553,97.899,0gvOes4JPUbtP9MPInKsWA,240656
0.546,0.311,-10.396,0.0288,0.818,1.65e-05,0.107,0.246,147.464,40EB7ABUO6MoWMUwPKptJ7,260533
0.568,0.867,-5.861,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,0SKjqIViHaXWhmaKuJbMrq,221427
0.526,0.818,-5.952,0.0358,0.0587,0.0,0.333,0.896,171.957,2q1yrE8fVlZ5sFlwNvp5Ey,185098
0.636,0.936,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,4qtdkdTY1t3RmlmSbWykzR,171955
0.716,0.745,-6.984,0.0329,0.0638,0.0,0.364,0.693,139.975,2iLN22AngD3PTsbvBu5ypL,195093
