danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.673,0.362,-15.173,0.106,0.403,0.623,0.104,0.174,122.107,7hTFHCtOfsMFaiNVDPzUJ9,214426
0.705,0.344,-10.836,0.0319,0.809,0.0,0.205,0.477,95.052,7asNcn5pF9W8JxNuIIXtMI,183316
0.555,0.436,-12.4,0.0257,0.589,0.904,0.151,0.299,90.002,6tsjOeopFsA1z5n4GkXsqb,226442
0.641,0.415,-9.957,0.0842,0.619,0.0,0.271,0.267,74.998,7rwFhMXkudBjwQd94PZjXl,195200
0.845,0.556,-6.566,0.363,0.0513,0.119,0.561,0.437,92.016,4snTfg1mMurCtt5dixC22A,160435
0.845,0.624,-7.416,0.139,0.0474,0.0,0.104,0.639,99.976,4uxOyY466qNnPAfJf5MdXt,177258
0.655,0.361,-8.72,0.0455,0.833,0.0,0.09,0.376,79.972,2oqgw2cMAL26QYnGBsbmSn,172133
0.768,0.749,-3.303,0.0305,0.0984,0.0,0.0973,0.532,124.995,2KfMOvUOGq98K1ZLIS1UBB,143617
0.648,0.607,-6.399,0.0577,0.3,0.0,0.163,0.356,154.901,0tqMavvQT26rVmISBHgrQS,154651
0.765,0.514,-9.227,0.143,0.202,4.19e-05,0.321,0.591,149.892,21ngEADDLWdVa2hAOOG8T8,184633
0.732,0.563,-10.982,0.244,0.132,5.54e-06,0.0898,0.445,127.967,78kznSUezlMDfCxge8wSnq,120000
0.667,0.693,-7.005,0.213,0.886,0.0,0.101,0.577,129.82,7oTNp4NGHX2UmBjNOB6GO2,134389
0.696,0.36,-16.94,0.165,0.211,0.0,0.137,0.0859,89.983,1zsiau1fZES5m5Q9hBxNUc,171406
0.618,0.749,-8.246,0.113,0.267,0.0,0.352,0.921,145.939,56y7iEiqJPWk8uIjiO3ftL,165865
0.529,0.836,-6.323,0.114,0.0954,0.0,0.209,0.944,173.992,1OVukf1VLl153wjk4D2QEF,126304
0.346,0.658,-5.448,0.187,0.109,0.0,0.129,0.13,108.458,2mpHGMt8PT3oYdy71HpTin,148872
0.824,0.428,-8.314,0.183,0.393,0.0,0.0915,0.566,148.008,5vJcMOvHec5xRJrvo1MK2r,143020
0.729,0.612,-8.973,0.0633,0.158,1.73e-06,0.089,0.506,130.99,7lKne8bmj7Vk6zbZT1CSIn,150406
0.873,0.391,-7.521,0.0867,0.59,0.0,0.1,0.561,117.025,6iIN2VXurWz90YBHXOIziD,186667
0.686,0.721,-5.268,0.287,0.00874,0.0,0.133,0.653,173.013,5nGVR8BkLh4YwDtCB1GgXZ,229599
0.638,0.855,-5.098,0.0499,0.169,0.00095,0.307,0.853,153.296,7m779WnE2a8dww2cbtDa9E,145442
0.743,0.935,-3.33,0.226,0.00157,1.27e-05,0.346,0.822,130.064,6pQQEwvqK2W1bdSe1Hqnls,187981
0.743,0.535,-8.051,0.0513,0.00394,0.878,0.16,0.253,130.081,7y64GX0SPBJR8IaMeUyfIy,206822
0.861,0.454,-8.082,0.194,0.0421,4.97e-05,0.418,0.215,130.011,2JCHVkKjDYVriXtTUYjGpY,197231
0.756,0.951,-2.717,0.256,0.175,0.0,0.0638,0.962,99.982,1rHaliTFJ8CjJuvVi3xP2i,133275
0.594,0.808,-7.712,0.273,0.0021,0.0,0.191,0.0615,177.013,7xOTG6rSLrq0BsVaoOHTpG,125486
0.776,0.35,-14.061,0.118,0.53,0.000184,0.104,0.142,122.033,2aFueynnOGD0alOeo77ENj,163253
0.53,0.858,-7.583,0.0485,0.0172,0.000825,0.655,0.402,130.096,6GDAN8FDCks3eLuSloibnB,120005
0.694,0.567,-8.852,0.0778,0.148,0.0,0.0618,0.585,160.016,5k9Qz37Oavy9T90DhC2XGG,123562
0.923,0.761,-4.562,0.135,0.364,1.95e-06,0.106,0.661,109.993,6vlDTH2W9GNuz2mLfTrSeG,139636
0.366,0.233,-19.668,0.122,0.856,0.00327,0.0937,0.0462,149.584,15yTkZ9HKEt5lsEvb9BoCS,153606
0.452,0.525,-5.8,0.032,0.606,0.00365,0.377,0.211,125.98,1C4boEKSWTrVGwROD7b8p5,250481
0.802,0.585,-6.511,0.0388,0.0288,0.0,0.375,0.892,140.033,7eh9e4qrDjVAUfByfdzkTS,210274
0.65,0.673,-12.823,0.0725,0.553,0.00652,0.131,0.209,89.04,61d6kS0RhFjdQKtrmEuo4F,163150
0.64,0.929,-2.913,0.362,0.3,0.00263,0.38,0.15,172.215,6vEjhs5O3Bo3Uu2MEXgHbQ,130299
0.63,0.592,-8.927,0.297,0.135,8.33e-06,0.203,0.545,160.039,20RkL94tRJvt4frCYtcbH8,222354
0.31,0.688,-12.785,0.0442,0.00624,0.0,0.541,0.477,150.159,6YMepth2mEp7vAEvA0RBqY,121600
0.695,0.28,-11.384,0.135,0.334,0.0,0.0716,0.809,90.007,0R5lWlav5yeEGVRXHtFW89,153326
0.555,0.51,-7.485,0.0344,0.292,0.0,0.105,0.239,145.752,5lDvxp5vfHg8kdo2ARyajR,180128
0.7,0.876,-5.932,0.359,0.237,0.0,0.162,0.905,158.931,5Vl4Lwf6HdxCpexgWjJ6Pn,122620
0.695,0.935,-5.771,0.158,0.0691,0.0456,0.0903,0.872,165.973,0t7RiGbxxLoDTzqQOqsJQJ,149832
0.599,0.677,-9.344,0.0331,0.721,1.23e-05,0.402,0.639,145.055,3dTV2JN8jp1tWTJc0qctCn,162237
0.742,0.26,-18.775,0.0814,0.344,0.0176,0.118,0.486,129.95,1vQK50ysb17I1DQ8stnXyT,162923
0.544,0.787,-6.381,0.0466,0.107,0.0,0.11,0.961,169.874,1XECEZZwOmRKNPMcDU10jb,156721
0.365,0.835,-5.397,0.0569,0.00182,0.000583,0.273,0.361,92.39,0QQy6xxvfI3kn1FZY2ctrc,180976
0.625,0.637,-9.496,0.0396,0.0647,0.00803,0.155,0.447,81.023,5kHHu1k6ZmoJyevRhbAI4w,165883
0.397,0.765,-10.751,0.118,0.637,0.0595,0.1,0.603,180.726,1YTJ9ykQSNSiRohIkfHdeS,127721
0.619,0.684,-12.068,0.0692,0.109,0.0,0.276,0.699,155.98,7KixJnxrVKWPL2KYVbZszs,177013
0.532,0.524,-12.465,0.363,0.0637,6.55e-06,0.345,0.279,158.95,5efqEZ80aqCN15xOw1AAxl,144906
0.65,0.516,-12.16,0.264,0.531,8.75e-06,0.174,0.813,155.999,0ytGaDIwfOuucXFy2vpekc,120104
0.787,0.603,-7.974,0.126,0.298,0.00105,0.0925,0.525,143.993,7svZh33xg9e19q0TOg9dLv,121667
0.726,0.724,-5.462,0.0526,0.145,0.0,0.12,0.705,146.844,7JvWJM0bfwYHzkX7ArJw1k,145732
0.754,0.429,-11.788,0.343,0.39,0.0,0.105,0.156,100.144,5uZ4Ib4ZFYSGF5pJRvy1rR,158031
0.527,0.542,-13.21,0.0447,0.00609,0.00234,0.0879,0.0713,165.083,2a6qKWUBlzWLOaGpkWq6b3,123216
0.592,0.748,-8.723,0.0467,0.00584,0.0,0.601,0.432,90.017,7cYa0aMiIOHKs44mQnqitT,144000
0.332,0.953,-5.656,0.301,0.147,0.0,0.353,0.653,205.591,228II4KhJA0f9VE1GmqOB5,154161
0.859,0.776,-6.156,0.251,0.163,0.0,0.115,0.655,105.047,1q3fY5VK5mD9eSVbZ12sJD,128426
0.852,0.456,-7.689,0.263,0.293,0.0,0.0853,0.263,108.99,0dgBg7YfETZYOtSDYxOiyS,148624
0.667,0.482,-8.876,0.0408,0.776,5.63e-06,0.0947,0.212,133.95,67gqD6EJDCau4xFlCfCZqB,214930
0.848,0.765,-7.254,0.263,0.0627,0.0,0.422,0.619,99.029,6yy1yJv7R2EVicWTEI6cdy,126067
0.589,0.921,-3.374,0.0676,0.0488,0.0,0.391,0.834,100.263,3v3AO452iRt4uhOuOEl6fw,133899
0.634,0.999,-3.867,0.0953,0.0949,0.0173,0.0919,0.923,160.051,6WfOjszQkNXdgDXdFxyGCA,120488
0.695,0.791,-6.805,0.0631,0.496,0.00373,0.391,0.563,140.083,6vuQf0fnGoxNDhYbw7RWah,167089
0.793,0.591,-9.474,0.0357,0.156,0.259,0.11,0.315,130.008,4usVGWkqxZJMeCiEiosRfb,140408
0.763,0.725,-6.733,0.0685,0.0372,0.0,0.134,0.434,109.655,3QVnXrIDSbLeURNK8NTdNr,142317
0.588,0.656,-7.697,0.0411,0.0013,0.00259,0.176,0.529,155.83,4JOO2q9Iqak6htxGYW0EuY,169346
0.644,0.678,-7.389,0.0716,0.00203,2.01e-06,0.361,0.412,120.12,5RCo7zN5DCa7WgDv9S9ETN,135000
0.613,0.488,-8.721,0.0574,0.706,8.89e-05,0.077,0.405,123.168,5anoXHxCcNvhbHQ2g8DJJR,152464
0.442,0.586,-9.387,0.086,0.293,0.0,0.165,0.347,129.33,3hJ0Xy8wTMq5ksvaGTU1Qq,121846
0.826,0.701,-4.136,0.0766,0.257,8.61e-05,0.0949,0.856,118.966,4QdaDXyw1RjwCqUoCjlWUf,157311
0.815,0.55,-6.762,0.0571,0.835,0.00406,0.0988,0.706,119.951,1w4SCkrY3UUlLGho5UMirR,145135
0.559,0.7,-7.355,0.0403,0.00295,0.000901,0.0613,0.952,157.215,1RuyiPu5ePRQRNSJlUEPag,137130
0.627,0.749,-7.39,0.0511,0.00423,3.51e-05,0.0867,0.742,88.63,5x4Bz91iMcWbDWtZH6Geqg,175750
0.509,0.31,-13.85,0.256,0.516,2.11e-05,0.227,0.308,89.129,453zTc3u1W6riGJ3fHVgBc,203049
0.467,0.79,-9.299,0.16,0.0757,0.505,0.373,0.762,159.359,7GowWCIo2s0SV8ehr5taPl,130304
0.623,0.597,-6.155,0.081,0.054,0.0,0.206,0.475,141.866,5a38BdiHGyxtdujZRpugjp,179173
0.79,0.327,-12.723,0.104,0.457,0.0,0.457,0.439,142.019,5Lg2slr2q7epTsuZZTHWK3,141976
0.611,0.734,-5.867,0.078,0.119,0.000171,0.546,0.449,154.035,3Q3MI1AgQFvt40bX4er4Cc,120779
0.591,0.887,-5.302,0.0644,0.118,0.0,0.134,0.639,169.846,4FbSxlUM7e6ewVTTbr2UEp,125687
0.82,0.454,-10.646,0.204,0.00875,0.0,0.0998,0.291,94.059,3HUqbXqIjg4psG2vfBiMI9,155113
0.364,0.638,-9.848,0.0516,0.00481,0.0,0.411,0.17,147.888,54kBcYSXwxNP9qlyuHh7OJ,155900
0.511,0.685,-5.118,0.0324,0.000148,0.281,0.111,0.676,160.136,5smawLpuyTiJBC9FgP54Fv,130441
0.578,0.947,-1.363,0.207,0.412,0.0,0.372,0.827,157.993,0YnddXZEFKazJEhjcSyVCT,151333
0.667,0.856,-2.579,0.14,0.352,0.0,0.312,0.246,81.519,1v2B5hP5WXAt0MzMzPeO1f,147239
0.872,0.723,-5.829,0.318,0.0652,0.0,0.241,0.475,131.997,0VYc0I1vkF8q7QnJTiHYod,145472
0.827,0.523,-8.121,0.0459,0.0751,0.00291,0.113,0.142,124.01,2BjbG541dRwGhaketIPEXI,236462
0.8,0.843,-7.257,0.25,0.00296,0.0,0.313,0.837,102.553,21iT3SqTPnWRGr49doXSlr,161098
0.661,0.745,-4.29,0.0292,0.0154,0.0,0.131,0.46,100.732,0EQsvl1H51El8ZCnYbSsSp,181071
0.663,0.884,-7.521,0.25,0.17,0.0,0.103,0.911,160.083,78Jpy7RTri3JulwgQ9sNEP,196687
0.762,0.508,-7.927,0.0441,0.000306,0.854,0.145,0.168,130.004,0sYLS9g61uh9VoADfOpnpe,273202
0.837,0.448,-9.379,0.128,0.101,0.000178,0.0979,0.673,90.042,2IRSq3QXfzdgkWwi1bjW9j,200435
0.732,0.245,-8.57,0.0323,0.812,0.0,0.107,0.484,110.097,0dek7kZ3dJuolSWU1busMj,166118
0.328,0.153,-18.483,0.0432,0.879,0.0,0.113,0.358,83.018,6KeKc3Nyh5fQp40ecdEHhe,121624
0.694,0.707,-6.495,0.0404,0.0594,1.36e-05,0.093,0.544,128.046,2bLuYMfOBz8ixRVB1B6Dad,152843
0.515,0.422,-6.431,0.0238,0.535,0.000113,0.103,0.205,87.928,4jV421JYAXU4Zs6ZRGIFI0,198930
0.626,0.591,-6.452,0.0703,0.149,0.0,0.339,0.677,100.097,7fqCn5KarRcQxkOPYDixZZ,148738
0.672,0.6,-5.142,0.032,0.358,0.0,0.286,0.359,99.903,0hE12VK6gppyJAdNBw2Uk8,202269
0.478,0.121,-13.591,0.0485,0.931,0.0,0.082,0.305,79.666,4t4m2Nc4hnXnZahXpEyPDt,120432
0.615,0.256,-8.335,0.0421,0.812,3.29e-06,0.0983,0.324,167.9,3YfN59J1FaNSPX4JSdaSyT,260984
0.337,0.471,-11.63,0.0513,0.0617,1.27e-05,0.472,0.306,176.87,6Pb2SRQAV6Lkv6O8ZNS6gu,135225
0.859,0.492,-7.974,0.0555,0.0916,0.0,0.197,0.924,104.965,2xXtFmzXMq2RjulChzhIiM,148916
0.744,0.617,-4.515,0.0377,0.331,0.0,0.244,0.678,109.956,7lk5lfkVRsxanRuts4TMZM,183514
0.413,0.559,-8.143,0.0684,0.608,0.0,0.172,0.0619,94.025,7nPK9IbFaBZ698nz8oy5BV,148085
0.63,0.649,-3.987,0.0362,0.2,0.0,0.411,0.612,81.942,0pvPEVmmbiTzUfXKiheqih,184177
0.609,0.273,-6.349,0.0413,0.893,0.0,0.107,0.242,121.928,7bTtqHaEZdAId4NzJFwpQr,198631
0.643,0.218,-9.871,0.034,0.854,0.0,0.106,0.209,121.652,6Mkoq7TBhvZnfndO5589U4,167458
0.475,0.221,-12.458,0.0366,0.763,0.0,0.148,0.354,155.637,2QjZZMtzENZ5OmelIfrJXE,252210
0.689,0.261,-7.733,0.0274,0.971,6.07e-06,0.189,0.364,75.926,43UC3fgB5lQ5PkdbCOtF78,174913
0.628,0.591,-7.657,0.0409,0.376,0.0,0.0716,0.344,103.024,53XlxDw1HZ7fmtO5aNL3cK,143877
0.628,0.739,-4.938,0.0316,0.523,2.9e-06,0.181,0.304,129.975,3j7kHOltBTRFmHtMPfaZm9,206583
0.732,0.888,-5.042,0.0327,0.0304,0.000548,0.18,0.961,128.959,5MeWSKZHLky2OpEVjgWDoG,207035
0.612,0.653,-5.963,0.0558,0.0104,0.00381,0.146,0.219,178.019,34Pm9qHUV46usbSlkvDWFV,239999
0.664,0.839,-4.406,0.0406,0.0202,0.0,0.215,0.836,138.033,34TRExa1hjg60E6JA9fYk2,192709
0.809,0.683,-8.362,0.0855,0.459,0.0,0.169,0.702,111.488,6Q1BEuEZvEQTNPc4CgCErw,149178
0.616,0.524,-8.665,0.0345,0.567,0.0,0.0801,0.371,86.95,6mHieUJOS3LxBIQJokak4d,252261
0.686,0.606,-8.745,0.0842,0.141,0.0,0.209,0.591,129.031,651pz7fwEEBRvP0WEpRTZl,161776
0.846,0.568,-8.144,0.057,0.103,4.68e-05,0.141,0.483,103.962,5KjvTWr9KW9keEQAwMHHtv,140000
0.45,0.492,-6.017,0.039,0.692,1.72e-05,0.263,0.321,89.259,2BxzOvMWo6FAJS8KV6f1DI,212114
0.553,0.223,-8.524,0.0324,0.914,1.27e-05,0.0987,0.254,165.74,2srtvrZDVF1u6m4E9grh0b,227023
0.715,0.503,-8.234,0.0997,0.651,0.0,0.103,0.765,126.472,7N2WH17YOakrMtabQZ9tIM,157560
0.376,0.407,-6.987,0.0381,0.349,0.0,0.158,0.314,88.173,7rg5Oszj6kehWVXUR2TECV,167410
0.525,0.468,-6.005,0.0271,0.395,1.79e-06,0.115,0.191,139.98,7FugJVHQRzLpzrKQpMcVod,205630
0.806,0.671,-7.335,0.0871,0.369,3.59e-06,0.309,0.733,110.997,4hhhNgTGQjspaCnzw3p7iT,254355
0.522,0.7,-5.592,0.0392,0.107,0.000298,0.108,0.325,124.991,1rZyU0Bm3ZMx2nQeE9Dzsn,204909
0.615,0.526,-6.133,0.0431,0.411,0.0,0.0974,0.348,183.833,5g6kBRM595PnXe2VRDqLge,203009
0.775,0.513,-6.408,0.0295,0.39,0.0,0.144,0.95,93.92,0bZb9qFY7OqXaqwnlsv2OR,138251
0.319,0.324,-14.773,0.0327,0.365,2.38e-05,0.0775,0.486,93.708,0mLwk6Rs118vSwUEtPRU7y,169874
0.641,0.475,-6.447,0.0412,0.782,0.0,0.107,0.582,81.157,2BrvD2nboL6PWYkTRN4msa,189207
0.432,0.496,-7.314,0.0667,0.197,0.0,0.0711,0.353,205.664,5Jzi2Obq5j1wtmmgwrRJf7,144658
0.683,0.77,-6.125,0.0361,0.555,0.155,0.0492,0.962,114.25,6rrWBzlGXj4om46VAFA7CG,349947
0.699,0.814,-7.517,0.0307,0.153,3.24e-06,0.0938,0.324,128.016,6lutjC2Cb9RDL4W8U8GwXr,248155
0.443,0.307,-11.411,0.0271,0.649,0.0,0.286,0.286,107.815,5VVzmwp33hxg9pteKnCA5o,139132
0.621,0.293,-10.018,0.0312,0.679,0.0,0.106,0.291,131.89,7xxbTzXCQm86mYPCLZcQig,236937
0.456,0.445,-6.604,0.0282,0.295,0.00754,0.109,0.066,128.699,2nfeUxWNlitFYs4ICDEW9s,210412
0.624,0.655,-4.707,0.0271,0.033,2.24e-06,0.0562,0.304,97.067,10YdAuCVN7SHI2IoGzgkKM,229688
0.572,0.329,-8.633,0.0265,0.756,0.0,0.0988,0.401,140.886,07vHNfa7Pn1fZLsoPKuyAl,206404
0.573,0.498,-7.929,0.0265,0.622,4.07e-06,0.129,0.199,100.881,5rvdySvFTS3wDg7kOy8sCS,203102
0.604,0.721,-5.984,0.0416,0.396,0.000229,0.103,0.58,94.959,5fn7NFmxBBBsaKvI0UEB0V,221609
0.396,0.604,-9.444,0.0435,0.13,0.0,0.167,0.346,118.834,6aoIkcvnrtAu1d56uGbrJK,149213
0.687,0.52,-6.012,0.0618,0.0234,0.00416,0.278,0.433,93.0,1ISl6Ln0aOu3LK4I61DIKR,237335
0.798,0.667,-6.537,0.0278,0.196,0.0,0.0796,0.915,104.954,3xf76m7Kup3vz2cX8dCTPi,227969
0.673,0.848,-5.878,0.0595,0.0245,5.06e-05,0.124,0.512,128.032,6GXfikMyD5hI8twu3eriCF,248084
0.596,0.407,-7.234,0.0276,0.0285,6.45e-05,0.1,0.348,151.881,6c4jdjniAlRBfqzGLL9Vxp,215386
0.328,0.527,-7.445,0.029,0.373,0.0,0.0948,0.161,81.985,55X73ZDoHHQhJKgQnl8OPw,251868
0.604,0.342,-6.95,0.0251,0.519,3.77e-06,0.109,0.104,99.181,1cgvnSi31qzoLY9zNVmnIx,287036
0.591,0.512,-7.16,0.0281,0.186,1.6e-06,0.109,0.29,60.031,6BnvHorE2rW0Agr7PdUV5Q,165412
0.601,0.105,-16.712,0.0427,0.738,0.0,0.103,0.235,141.65,3O0mvrVy0px8sOMAWREsdf,143980
0.544,0.217,-10.508,0.0454,0.775,3.3e-06,0.108,0.292,157.282,5uqad4n3Ee1cSLdKhZ4fQJ,149893
0.493,0.278,-10.758,0.0287,0.846,0.0,0.108,0.187,111.934,2kWCllnLRTYMym5bp0Yr0a,235037
0.584,0.61,-6.507,0.037,0.361,0.0,0.197,0.0871,123.091,5HqAYqS8pX63LtOIDxnfF6,217290
0.612,0.674,-4.88,0.0511,0.478,0.0,0.145,0.302,81.331,54gzmqjoVvG546YG5jRJmP,245367
0.612,0.645,-6.138,0.0359,0.0603,1.79e-06,0.106,0.692,123.241,6U50ibftKnH3Q1F0QdNnL2,203283
0.75,0.799,-4.754,0.0418,0.329,5.68e-06,0.184,0.804,91.527,0HV13AjT7uK5ncxLTjlNbJ,201661
0.891,0.557,-6.869,0.0479,0.25,9.75e-06,0.0985,0.709,120.041,2COCvuuJIqpxTkatSVsPNQ,197924
0.492,0.427,-7.755,0.0338,0.812,1.6e-06,0.153,0.145,118.296,4ngTynNxeV5Y0Stf3NrMig,230090
0.38,0.806,-5.992,0.0404,0.291,2.39e-05,0.0877,0.295,199.817,5248MkZelhibZuC8kIvGVd,184887
0.677,0.744,-5.357,0.0329,0.195,0.0,0.174,0.203,99.954,7H8VUHu2RH6xeloF3w3A5x,191830
0.773,0.966,-5.461,0.0683,0.0236,0.0,0.206,0.9,117.976,1it8Ir6IypJbzK3YuSZLTn,255693
0.657,0.757,-4.873,0.0965,0.241,6.27e-06,0.141,0.472,82.529,47SPSgI55LM8btZi0ASo6K,134979
0.739,0.757,-6.274,0.0595,0.0997,2.61e-06,0.191,0.581,114.924,2gspSYCHd3moJEUZVHDHco,208402
0.788,0.408,-8.585,0.0369,0.36,0.00788,0.138,0.833,109.992,0GTEOSYcllPmXhsiVnHvZi,159613
0.497,0.441,-5.441,0.0266,0.521,0.0,0.158,0.502,85.092,0VVQBPiDZCyRgx1OqGAZMT,197036
0.721,0.658,-6.812,0.0321,0.263,0.0,0.113,0.899,129.991,3uWqmdrZJ14yEfrZdyl4J8,222689
0.58,0.672,-6.815,0.075,0.127,0.0,0.106,0.499,79.962,5yvJVe1VDFmq8rGel3VlLv,214508
0.738,0.554,-6.096,0.0329,0.521,0.000205,0.0932,0.465,113.026,14J6wYBgiKiP8PBdG1cGHY,152550
0.779,0.877,-5.481,0.0581,0.016,0.0,0.168,0.861,119.98,1Yn3W1LKG5Z7BC65ktkJq5,225170
0.723,0.693,-7.61,0.0332,0.068,2.89e-06,0.093,0.509,119.038,058jHA83cmvavXd5eH1BrT,199128
0.506,0.698,-6.958,0.0519,0.29,0.0,0.148,0.553,163.926,2f2ocXS1U2kcjcHcTMR852,210376
0.473,0.748,-4.572,0.0278,0.014,0.0,0.0635,0.426,143.047,4CMUoibQdQUBxvmo8OKu83,229331
0.644,0.294,-8.242,0.031,0.851,3.07e-06,0.0638,0.209,74.88,357GorXJPLuWlWqfK7vD2a,207461
0.66,0.866,-5.845,0.0523,0.206,0.0,0.0706,0.763,107.009,3yjTn3VmebJoIliPrbrKe7,220332
0.714,0.539,-9.276,0.046,0.721,4.48e-05,0.0993,0.396,112.038,2w8yXBI6IhF7PZKDH7LgMK,182143
0.656,0.427,-6.859,0.0442,0.402,1.63e-05,0.133,0.366,74.003,4FbNgF80cZZXSKjMwq98JT,145302
0.27,0.389,-5.689,0.0352,0.881,0.0,0.185,0.165,74.836,2wGsj1MbH5SUNS8lrS1ppa,250924
0.41,0.497,-7.835,0.0314,0.282,3.56e-05,0.142,0.291,199.911,4nkcDJINlVxu4sAAtNTs4J,222232
0.879,0.895,-4.59,0.0662,0.00276,0.0691,0.254,0.91,126.949,4OqhNN4XRc6yLz9W0ocwBp,188533
0.738,0.575,-7.369,0.0348,0.13,0.00301,0.196,0.893,103.451,70GZfT28QkgMPLm2BBwqNi,241989
0.499,0.75,-5.13,0.051,0.0682,0.0,0.0978,0.543,88.047,4GMRri957A47V9PoI2n02e,201961
0.445,0.254,-8.723,0.0298,0.81,0.0,0.102,0.174,137.185,2fFDJum2KgBAMLSS8HFKdB,198923
0.632,0.434,-10.225,0.0302,0.533,6.05e-05,0.197,0.413,140.082,2ljLMUylJeqK34klMhE1Bp,191293
0.748,0.573,-5.73,0.0371,0.632,9.85e-05,0.113,0.334,94.991,6PDSp35WspVaGxcOMj4OeQ,153670
0.506,0.432,-7.253,0.0429,0.614,0.0,0.109,0.27,112.148,1DUPe6GGMMnDEgf1pzH5dZ,163227
0.377,0.483,-5.708,0.0404,0.591,1.36e-06,0.329,0.114,173.489,2dYvKg9cXGrpLmsSiA7Bdd,158470
0.306,0.519,-6.497,0.0389,0.118,1.28e-06,0.114,0.24,154.436,3jFXhmLU6K7E1kZFRDvW4y,143574
0.436,0.295,-11.435,0.0355,0.701,0.0,0.0934,0.467,79.694,3iMYEjBk7hE0DPDfw7R1uh,143496
0.548,0.483,-7.97,0.0472,0.36,0.0,0.115,0.358,143.635,5I8zUhrlUr9jSi719Wnr6b,226633
0.558,0.35,-10.111,0.0432,0.752,2.92e-06,0.0943,0.129,100.163,0tl69o5cSuPpWZ1lcqk6PK,180791
0.474,0.469,-6.771,0.0274,0.475,0.0,0.109,0.201,169.532,5NCW1HLXeGCyIKsMJ2zbyZ,241138
0.697,0.645,-7.049,0.0348,0.0141,0.0252,0.109,0.421,126.001,5Ppix82I7LOJebnlvKKUve,194292
0.644,0.771,-5.548,0.0287,0.0561,0.0476,0.29,0.335,91.503,7D7i3vMStYnT4DCZFhMMU5,185219
0.608,0.497,-6.672,0.0284,0.64,0.00208,0.104,0.193,129.923,6SY7NtxH1ZS5sjpotuYDSt,161501
0.413,0.17,-12.783,0.0387,0.803,0.0,0.126,0.286,74.915,5mWPZIXjkji7bE8ODUyPx3,205942
0.575,0.49,-6.509,0.0405,0.734,8.81e-05,0.13,0.532,162.227,6mWzss3TRlbnNhVoEqjthl,154649
0.592,0.502,-6.56,0.0349,0.415,0.0,0.12,0.368,110.268,69NG3Z8STuUT1S7LuJYIes,197017
0.677,0.604,-6.433,0.0888,0.0327,0.0,0.371,0.459,93.999,0lTZb6rdChrphElWcWBXbA,144645
0.457,0.496,-5.913,0.0407,0.702,0.0,0.0912,0.531,94.812,2x6p1dqOUWa10ya2IpnTqW,208979
0.44,0.737,-5.655,0.0325,0.0371,0.0,0.0948,0.326,175.189,7vmQM7slCrwvAzxNgldRlG,238125
0.573,0.265,-8.302,0.0308,0.849,1.04e-06,0.0912,0.198,91.906,6cafqQ5bmLo9OmkhcCtmgz,200689
0.637,0.647,-5.012,0.0454,0.00849,0.0141,0.171,0.265,177.95,1hr8vBTZ99AGwd5astens3,240017
0.688,0.888,-3.356,0.036,0.11,0.0,0.448,0.791,125.009,5WJr0DHnZit9HSFV9igRuo,207470
0.785,0.666,-9.749,0.0388,0.364,5.37e-05,0.104,0.845,115.966,18CLytCadms2SuF7HqY7bg,209065
0.515,0.476,-6.641,0.173,0.706,0.0,0.118,0.334,95.014,76dhx3a5UEcpMZgDRyEAwL,185497
0.594,0.149,-10.533,0.0365,0.794,0.0,0.0979,0.285,129.893,5V61mfhQloXFsqR7ZLJR3U,245688
0.497,0.142,-11.443,0.0345,0.926,0.0,0.108,0.165,83.785,2bsjoFzwx0bVCujWoxtiyO,252203
0.295,0.421,-6.874,0.0306,0.0128,7.82e-05,0.0911,0.17,199.99,5kyj3JetHgBnE5KpHl1Y7y,177144
0.765,0.484,-7.558,0.0467,0.425,2.24e-06,0.0588,0.682,130.129,61pQVCXgNMSVZqZWRGUDcb,205403
0.658,0.588,-8.648,0.0401,0.35,0.0,0.106,0.524,110.087,0okSooDtCB6KDu9hti5ded,175188
0.767,0.481,-9.329,0.0469,0.672,0.0,0.182,0.639,129.889,1ZOeKpGWr2Weedi91J2eIz,170729
0.646,0.83,-6.232,0.0572,0.101,9.66e-06,0.141,0.453,119.468,22M90htUlr4iTjVbWW9Tf0,293615
0.719,0.793,-5.023,0.359,0.048,2.06e-06,0.314,0.531,87.472,0f0E29PcrQpJ4gyuGA4fDO,216634
0.601,0.646,-5.291,0.108,0.176,0.0,0.165,0.799,93.331,3hxznmkXyuyXBPdOIfqMFS,169186
0.518,0.683,-4.998,0.0333,0.00155,7.67e-06,0.178,0.431,132.069,0oR5g93qdV7lYKkOYRGUeG,300004
0.31,0.227,-8.988,0.0297,0.847,0.0,0.11,0.0668,126.413,6Z2DdcCTy1kfL4OY0PpjXk,187717
0.426,0.379,-5.158,0.0298,0.619,0.00102,0.0963,0.183,68.779,2a5H0mUh3ovEEzSaBTPRP2,152551
0.791,0.514,-11.667,0.272,0.712,4.85e-06,0.148,0.631,100.19,0FjbYtX5wtBcibA6r1evdK,216007
0.526,0.716,-5.226,0.026,0.0127,0.00221,0.0937,0.418,94.989,76ddx0ufAS3A6kln5CqThn,236916
0.51,0.415,-10.438,0.0291,0.241,0.00193,0.103,0.19,120.12,0UwXQYdw1CK8bzKahczzcw,339932
